1919	5	6	PAPUA NEW GUINEA:  SOLOMON ISLANDS	-4.852	153.714	35	7.8		
1919	6	29	ITALY:  N	44.000	11.500	33	6.2	10	
1919	6	29	EL SALVADOR:  GULF OF FONSECA	13.500	-87.500		6.7		
1919	10	3	FIJI ISLANDS:  RABI,TUNULOA MISSION,SUVASAVU	-16.500	180.000		6.9	8	
1919	10	22	ITALY:  TYRRHENIAN SEA	41.400	12.600	10	5.6	8	
1920	1	3	MEXICO:  VERACRUZ: COZAUTLAN, PUEBLA: PATLANALA	19.260	-96.970		7.8	10	648
1920	2	2	PAPUA NEW GUINEA:  NEW BRITAIN	-6.500	150.000	60	7.7		
1920	2	20	GEORGIA:  CAUCASUS:  GORI, TIFLIS	42.000	44.100	11	6.2		
1920	6	5	TAIWAN	23.500	122.700		8.0		5
1920	8	20	CHILE:  OFF COAST CENTRAL	-38.000	-73.500	15	7.0		
1920	9	7	ITALY:  CARRARA,GARFAGNANA	44.300	10.300	10	5.8	10	1400
1920	9	20	NEW CALEDONIA:  LOYALTY ISLANDS	-19.919	168.530	35	7.8		
1920	11	26	ALBANIA:  TEPELENE, DRAGOTI, PESHTANI, MARICAJ	40.200	20.000	25	6.0	11	600
1920	12	16	CHINA:  GANSU PROVINCE, SHANXI PROVINCE	36.601	105.317	25	8.3	12	200000
1920	12	17	ARGENTINA:  MENDOZA	-32.700	-68.400	10	6.0	8	400
1920	12	18	ALBANIA:  ELBASAN, PEQIN	40.500	19.500		5.6	9	
1921	2	4	GUATEMALA	15.000	-91.000	120	7.5		
1921	4	30	MEXICO:  NEAR COAST OF JALISCO	19.700	-104.300		7.7		
1921	5	14	INDONESIA:  SANGKULIRANG,RENDING,KARIORANG,SEKURAN	.700	117.900		6.2	8	
1921	8	14	ETHIOPIA:  MESEWA (MASSAUA)	15.600	39.600		5.9	8	
1921	9	11	INDONESIA:  S OF JAVA	-11.000	111.000		7.5		
1921	11	11	PHILIPPINES:  MINDANAO:  E	8.000	127.000	60	7.5	7	
1921	11	15	AFGHANISTAN:  HINDU KUSH	36.500	70.500	215	7.8		
1921	12	18	PERU	-2.500	-71.000	650	7.6		
1922	1	6	PERU	-16.500	-73.000	33	7.2		
1922	1	16	COLOMBIA:  CAQUETA, PUTUMAYO	2.500	-71.000	600	7.6		
1922	1	17	PERU	-2.500	-71.000	650	7.6		
1922	1	19	PAPUA NEW GUINEA:  BISMARCK SEA	-7.000	143.000		7.5		
1922	1	31	CALIFORNIA:  NORTHERN	41.000	-125.500		7.6		
1922	2	16	NICARAGUA	11.700	-70.850		6.4		
1922	2	27	PHILIPPINES:  CEBU ISLAND, MACTAN ISLAND	10.200	124.100		6.3	5	5
1922	3	1	PHILIPPINES:  SIATON,ZAMBOANGUITA	9.000	123.250		6.0	8	
1922	3	24	BALKANS NW:  SERBIA	44.400	20.400	12	6.0	10	
1922	8	25	ALGERIA: BORDJ ABOU EL HASEN, DAHRA	36.300	1.300		5.1	10	
1922	9	1	TAIWAN	24.500	122.000		7.6		5
1922	10	11	PERU:  CARAVELI	-16.000	-72.500		7.4	7	
1922	10	24	RUSSIA:  KURIL ISLANDS	47.000	151.800	90	7.5		
1922	11	11	CHILE:  ATACAMA	-28.553	-70.755	35	8.7	11	500
1922	12	6	AFGHANISTAN:  HINDU KUSH	36.500	70.500	230	7.5		
1922	12	25	SE. NEW ZEALAND	-43.000	173.000		6.3	7	
1923	1	22	CALIFORNIA:  NORTHERN	40.800	-124.500		7.2	8	
1923	2	3	RUSSIA:  KAMCHATKA	54.000	161.000	19	8.3	11	
1923	2	4	IRAN:  BODZHNURD	37.600	57.300	10	5.5	8	
1923	2	24	ECUADOR	-.400	-78.300		6.8	9	
1923	2	24	RUSSIA:  KAMCHATKA PENINSULA	55.000	162.400	20	7.7		
1923	3	2	PHILIPPINES:  MINDANAO IsLAND	6.500	124.000	22	7.2	7	
1923	3	24	CHINA:  SICHUAN PROVINCE	31.500	101.000	13	7.3	10	4800
1923	4	13	RUSSIA:  NEAR KAMCHATKA	56.500	162.500	20	7.2	10	
1923	5	4	CHILE:  VALLENAR	-28.750	-71.750	60	7.0		
1923	5	25	IRAN:  TURBAT-HAKLARI	35.200	59.200		5.7	10	2200
1923	7	18	PHILIPPINES:  BUTUAN, CAMIGUIN ISLAND	9.300	125.000		5.5	5	
1923	9	1	JAPAN:  TOKYO, YOKOHAMA	35.100	139.500	35	7.9		142807
1923	9	2	JAPAN:  NEAR S COAST HONSHU	34.900	140.200	20	7.7		
1923	9	17	IRAN:  QALEH JAQ KMEN:  BODZHNURD	37.200	57.700		6.4	9	157
1923	9	22	IRAN:  SIRJAN	29.200	56.900		6.9		290
1923	10	7	INDONESIA:  DJAILOLO GILOLO	-1.750	128.750		7.5		
1923	11	2	PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO	-4.500	151.500	50	7.2		
1923	11	4	PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO	-5.000	152.000		7.2		
1923	12	14	COLOMBIA:  IPIALES	1.000	-77.500		5.3	9	300
1924	3	3	ECUADOR	-1.600	-78.600		6.9		40
1924	3	15	RUSSIA:  SAKHALIN ISLAND	49.179	142.436	15	6.8		
1924	3	16	ALGERIA:  BATNA	35.100	5.200		5.6	9	
1924	4	14	PHILIPPINES: E MINDANAO: MATI,SURIGA	6.500	126.500	33	8.3	9	
1924	5	6	PHILIPPINES:  AGNO	16.000	118.000		6.5		
1924	5	13	TURKEY:  ERZURUM	39.700	42.800		5.3	9	50
1924	6	26	AUSTRALIA:  MACQUARIE ISLAND	-56.000	157.500		7.8		
1924	6	30	RUSSIA:  KURIL ISLANDS	44.737	147.416	120	7.6		
1924	7	3	CHINA: XINJIANG	36.800	83.800	33	7.3		100
1924	7	24	AUSTRALIA:  MACQUARIE ISLAND:  NORTH OF	-49.500	159.000	50	7.5		
1924	8	30	PHILIPPINES:  MINDANAO:  SURIGAO,BUTUAN	8.500	126.500	33	7.3	9	
1924	9	13	TURKEY:  ERZURUM	40.000	42.000		6.8	10	60
1925	1	9	TURKEY:  ARDAHAN	41.200	42.800		5.8	8	200
1925	2	23	ALASKA:  GULF OF ALASKA	60.000	-146.000		6.8		
1925	3	16	CHINA:  YUNNAN PROVINCE:  TALIFU	25.700	100.400	26	7.0		5000
1925	3	22	VANUATU ISLANDS	-18.500	168.500	50	7.6		
1925	5	5	W. LUZON ISLAND, PHILIPPINES	9.300	122.700	33	6.8	9	17
1925	5	15	CHILE:  NORTHERN	-26.000	-71.500	50	7.1		
1925	5	23	JAPAN:  HONSHU:  TAJIMA	35.750	134.750		6.8		395
1925	5	25	PHILIPPINES:  LUZON:  W	12.200	122.100	10	6.3	7	
1925	6	28	MONTANA:  CLARKSTON VALLEY	46.400	-111.240	25	6.7	8	
1925	6	29	CALIFORNIA:  SANTA BARBARA	34.418	-120.196	10	6.8	9	13
1925	8	7	TURKEY:  DINAR	38.000	30.500		5.9	8	3
1925	10	5	NICARAGUA:  MANAGUA	12.200	-85.200	135	6.7		
1925	10	13	NORTH ATLANTIC RIDGE	11.000	-42.000	60	7.5		
1925	10	14	CHINA:  YUNNAN PROVINCE	27.000	100.000		5.8	7	12
1925	11	13	PHILIPPINES:  SAMAR I,  LAOANG I, BATAG I	13.000	125.000	22	7.3	9	
1925	11	16	S. MEXICO	18.500	-107.000	80	7.0		
1925	12	14	IRAN:  BAJESTAN	34.600	58.100		5.5		500
1925	12	18	IRAN:  AHRAM,DOMRUBAH,MAHMUDABADI,AB GARM	28.500	51.200		5.5		2
1926	4	12	SOLOMON ISLANDS	-10.000	161.000	60	7.5		
1926	6	26	GREECE:  RHODES ISLAND; LOWER EGYPT	36.500	27.500	100	7.9	11	
1926	6	28	INDONESIA:  SUMATERA	-.700	100.600		5.8	9	
1926	6	29	JAPAN:  RYUKYU ISLANDS	27.000	127.000	130	7.5		
1926	8	17	ITALY:  SALINA ISLAND	38.567	14.833	100	5.3	7	
1926	9	16	SOLOMON ISLANDS	-9.674	159.519	35	6.9		
1926	10	3	AUSTRALIA:  MACQUARIE ISLAND:  NORTH OF	-49.000	161.000	50	7.9		
1926	10	22	TURKEY; ARMENIA	40.700	43.700	7	5.7	9	360
1926	10	26	INDONESIA:  NEW GUINEA:  IRIAN JAYA	-3.500	138.500		7.9		
1926	11	5	NICARAGUA:  MANAGUA,GRANADA,MASAYA,CHINANDEGA	12.300	-85.800	135	7.0		
1926	11	22	CHINA:  YUNNAN PROVINCE	25.600	100.300		5.5	7	
1926	12	9	CHILE:  VALLENAR	-28.000	-71.000	33	6.0		
1926	12	17	ALBANIA:  DURRES	41.000	19.500		5.8	10	
1927	1	1	CALIFORNIA, MEXICO	32.500	-115.500		5.8		
1927	3	7	JAPAN:  HONSHU:  SW	35.600	135.100	10	7.3		3022
1927	3	14	CHINA:  YUNNAN PROVINCE:  XUNDIAN	26.000	103.000		6.0	8	
1927	3	20	CHINA:  YUNNAN PROVINCE:  XINPING	24.100	102.000		5.0	6	7
1927	5	15	BALKANS NW:  SERBIA	44.100	20.500	12	5.9	10	
1927	5	22	CHINA:  GANSU PROVINCE	36.750	102.000	27	7.6	11	40912
1927	6	26	UKRAINE:  CRIMEA:  SEBASTOPOL	44.400	34.400	27	6.0	7	
1927	7	1	GREECE:  OETYLOS (LACONIA)	36.750	22.750	120	7.3	10	
1927	7	11	ISRAEL; JORDAN: DAMIYA	32.000	35.500	33	6.3		268
1927	8	5	SANRIKU, JAPAN	37.900	142.000	10	6.9		
1927	8	18	KASHIMA, JAPAN	34.200	142.000	20	6.9		
1927	8	24	TAIWAN	23.000	120.500		6.8		30
1927	9	11	UKRAINE:  CRIMEA:  SEBASTOPOL	44.400	34.500	17	6.8	9	11
1927	9	24	UKRAINE:  CRIMEA:  SEBASTOPOL	44.400	34.300	23	5.7	7	
1927	10	24	ALASKA:  SE ALASKA	57.690	-136.070	0	7.1	7	
1927	11	4	CALIFORNIA:  S:  OFF COAST	34.813	-120.774	10	7.3	8	
1927	11	21	CHILE:  SOUTHERN	-44.600	-73.000	33	7.1		
1927	11	24	CHINA:  YUNNAN PROVINCE:  FUMIN	25.200	102.500		5.5	7	
1927	12	1	INDONESIA:  SULAWESI:  DONGGALA	-.700	119.700		6.3	7	
1927	12	28	RUSSIA:  KAMCHATKA	55.663	160.039	35	7.5		
1928	2	9	BRITISH COLUMBIA	49.000	-125.000	33	5.8		
1928	2	10	MEXICO:  OAXACA,COLIMA,PUEBLA,GUERRERO,MORELOS	17.800	-97.600	100	7.7		
1928	3	7	ITALY:  SICILY,CALABRIA	38.800	16.000		6.0		
1928	3	8	IRAN:  NEHBANDAN	31.600	60.000		5.0		4
1928	3	9	INDIAN OCEAN:  S	-2.500	88.500	33	8.1		
1928	3	16	NEW CALEDONIA:  LOYALTY ISLANDS	-22.000	170.500	60	7.5		
1928	3	22	MEXICO:  OAXACA	15.670	-96.100	60	7.7		
1928	3	27	AUSTRIA	46.400	13.000	33	5.8	10	
1928	3	31	TURKEY:  TEPEKOY, TORBALI	38.100	27.400		6.5	9	170
1928	4	9	PERU	-13.000	-69.500	30	6.9	9	
1928	4	14	BULGARIA:  CHIRPAN	42.200	25.300	7	6.8	10	127
1928	4	16	MEXICO:  OAXACA	17.750	-97.100		7.8		
1928	4	18	BULGARIA:  POPOVITSA	42.100	25.000	10	7.0	11	
1928	4	22	GREECE:  CORINTH (CORINTHIA)	38.000	23.000	29	6.0	9	20
1928	4	24	GREECE:  AEGEAN SEA	38.000	23.500		5.0		
1928	4	25	GREECE	38.000	23.000		5.2	6	
1928	4	27	PERU:  ESQUILAYA	-13.000	-69.500		6.8	5	
1928	5	14	PERU:  CHACAHPOYAS,HUANCABAMBA,CAJAMARCA,PINPINCOS	-5.000	-78.000		7.3	10	29
1928	6	15	PHILIPPINES:  SW MINDORO	12.400	120.900	33	7.0	8	
1928	6	17	MEXICO:  OAXACA	16.028	-97.036	35	7.7		4
1928	7	18	PERU	-5.500	-79.000	70	7.0	6	
1928	7	19	CHINA: SICHUAN PROVINCE	31.500	120.500		5.8	7	6
1928	8	21	IRAN:  SHIRVAN	37.300	57.900	9	5.4	8	10
1928	10	9	MEXICO:  OAXACA	16.000	-97.000	60	7.6		
1928	11	20	CHILE:  NORTHERN	-22.500	-70.500	33	7.1		
1928	12	1	CHILE:  TALCA, CHILLAN, SANTIAGO, SAN FERNANDO	-35.000	-72.000	25	7.6	9	279
1928	12	19	PHILIPPINES:  COTABATO,N COAST OF ILLANA BAY	7.000	124.000		7.3	7	93
1929	1	13	RUSSIA:  KURIL ISLANDS	49.800	154.800	140	7.7	7	
1929	1	13	CHINA:  NEI MONGOL	40.700	111.600		6.0	8	2
1929	1	17	VENEZUELA: CUMANA	10.500	-64.200		6.9	9	50
1929	1	19	MYANMAR (BURMA):  HTAWGAW	25.500	98.000		5.5	9	
1929	2	1	AFGHANISTAN:  HINDU KUSH	36.500	70.500	220	7.1		
1929	3	7	ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS	51.000	-170.000	50	7.8	5	
1929	5	1	IRAN:  KOPET-DAGH	37.800	57.600	50	7.4		3800
1929	5	18	TURKEY:  SUSEHRI	40.200	37.900	10	6.5	8	64
1929	5	21	JAPAN:  HIUGANADA	31.700	132.200	30	6.8		
1929	5	26	CANADA: QUEEN CHARLOTTE ISLANDS	51.000	-131.000	33	7.0		
1929	6	13	PHILIPPINES:  MINDANAO:  HINATUAN,EBRO	8.500	127.000		7.2	10	
1929	6	16	NEW ZEALAND:  SOUTH ISLAND	-41.750	172.250		7.5		17
1929	6	27	SOUTH SANDWICH ISLANDS	-54.000	-29.500	10	7.8		
1929	7	13	IRAN:  FARUJ	37.500	58.000	57	5.8		5
1929	7	15	IRAN:  MASJED SOLEYMAN,ANDARKAH	32.200	49.700	65	6.2		6
1929	7	23	ICELAND	63.900	-21.700	33	6.3	10	
1929	10	19	CHILE	-23.000	-69.000	100	7.5		
1929	11	18	CANADA:  GRAND BANKS	44.690	-56.000	18	7.3	6	
1929	12	17	ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS	52.500	171.500	25	7.8		
1930	1	3	CHINA:  JIANGSU PROVINCE	32.200	119.400		5.5	7	
1930	1	28	ALBANIA: KORCE, POLENA, LAVDAR, MOSKOPOJE, SHIPSKE	40.400	20.500	33	5.6	10	
1930	2	14	GREECE:  AITANIA-VATHIA (CRETE)	35.800	24.800	130	6.7	11	
1930	5	5	MYANMAR (BURMA):  PEGU, RANGOON	17.300	96.500		7.3	9	500
1930	5	6	IRAN:  SALMAS	38.100	44.700	30	7.5		1360
1930	5	14	CHINA:  YUNNAN PROVINCE	26.800	103.000		6.0	8	42
1930	6	19	JAVA-S. JAVA SEA	-5.600	105.300	33	6.0		
1930	7	2	BANGLADESH:  DHUBRI,ASSAM	25.500	90.000		7.1	9	
1930	7	5	SPAIN:  MONTILLA	37.800	-4.500		5.6		
1930	7	19	S. JAVA SEA	-9.300	114.300	100	6.5		
1930	7	23	ITALY:  IRPINIA	41.100	15.400	7	6.5	10	1430
1930	8	24	CHINA:  SICHUAN PROVINCE	30.000	100.000		5.5		200
1930	8	31	CALIFORNIA:  SOUTHERN	34.030	-118.643	15	5.2	7	
1930	9	21	CHINA:  YUNNAN PROVINCE:	25.800	98.400		6.5	8	
1930	9	22	TAJIKISTAN:  DUSHANBE (STALINABAD)	38.400	68.500		6.3		175
1930	9	30	PAPUA NEW GUINEA:  BISMARCK SEA	-4.423	145.460	35	6.6		
1930	10	2	IRAN:  AH,MOBARAKABAD,AB ALI,SARPURAK	35.800	52.100		5.0		1
1930	10	30	ITALY:  SENIGALLIA	43.667	13.267		5.9	9	18
1930	11	21	ALBANIA:  VLORE, HIMARE, KUC	40.500	19.500	12	6.0	11	35
1930	11	25	JAPAN:  HONSHU:  IDU	35.000	139.000	19	7.1		259
1930	12	2	ALBANIA:  VLORE, TEPELENE	40.300	19.600	4	5.0	9	25
1930	12	3	MYANMAR (BURMA):  PYU	18.200	96.400		7.3		36
1930	12	8	TAIWAN:  TAINAN	23.200	120.600		6.3		4
1930	12	22	TAIWAN:  TAINAN	23.200	120.600		5.5		
1930	12	23	PAPUA NEW GUINEA:  BISMARCK SEA	-1.300	144.300	33	6.5		
1930	12	24	ARGENTINA:  LA POMA	-24.700	-66.300	30	6.0	8	39
1930	12	29	CHILE:  NORTHERN	-28.500	-71.000		6.0		
1931	1	4	GREECE:  CORINTH-ISTHMIA (CORINTHIA)	38.000	23.000		5.3	8	
1931	1	15	MEXICO:  OAXACA	16.100	-96.800	50	7.9	10	
1931	1	27	MYANMAR (BURMA):  KACHIN	25.600	96.800	60	7.6		
1931	1	28	ALBANIA:  KORCE	40.600	20.800	33	5.8	9	90
1931	2	2	NEW ZEALAND:  HAWKE BAY	-39.772	176.025	35	7.7	9	256
1931	2	13	NEW ZEALAND:  N	-39.500	177.000		7.1		
1931	3	8	GREECE	41.000	22.500	120	6.9	10	
1931	3	9	JAPAN:  NEAR E COAST HONSHU	40.500	142.500	60	7.7		
1931	3	18	CENTRAL CHILE	-32.500	-72.000	33	7.1		
1931	3	19	PHILIPPINES:  LUZON:  LAOAG,BACARRA,VIGAN,BATAC	18.300	120.200		6.9	9	
1931	3	31	NICARAGUA:  MANAGUA	13.200	-85.700		5.6		2450
1931	4	27	ARMENIA:  ZANGEZUR, NAKHITCHEVAN	39.200	46.000	22	6.3	8	2890
1931	6	7	UK:  SCARBOROUGH, GRIMSBY	54.000	1.067	70	6.0	8	
1931	8	7	PAPUA NEW GUINEA:  BISMARCK SEA	-3.417	142.077	35	7.0		
1931	8	10	CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  N	47.100	89.800	25	8.0	11	10000
1931	8	27	PAKISTAN:  MACH,BALUCHISTAN	29.800	67.300	60	7.4		
1931	9	21	JAPAN:  HONSHU	36.100	139.200	20	7.0		16
1931	9	25	SW. SUMATRA	-5.000	102.750		7.4	8	
1931	10	3	SOLOMON ISLANDS:  SAN CRISTOBAL ISLAND	-10.932	161.016	35	7.8		
1931	10	10	SOLOMON ISLANDS	-9.968	161.194	50	7.7		
1931	11	2	JAPAN:  KYUSHU	32.000	131.500	60	7.5		1
1932	1	20	PERU	-12.000	-77.500	100	6.8	9	
1932	2	3	CUBA: SANTIAGO DE CUBA	20.000	-75.800		5.4		8
1932	3	6	CHINA:  SICHUAN PROVINCE	30.100	101.800		6.0	8	200
1932	3	8	FIJI ISLANDS:  KORO,MUDU,SUVASAVU	-17.500	179.600		6.2	7	
1932	4	6	CHINA:  HUBEI PROVINCE	31.400	115.000	15	6.0	8	6
1932	5	14	INDONESIA:  SULAWESI:  KAKAS,LANGOWAN,POSO,TONDANO	.500	126.000		7.4	7	6
1932	5	20	IRAN:  TORBET-I-KHEYDARLY	36.600	53.400	12	5.4	8	1070
1932	5	21	NICARAGUA:  NEAR WEST COAST	12.000	-87.500	90	7.6		
1932	5	26	KERMADEC ISLANDS	-25.500	179.200	600	7.9		
1932	6	3	MEXICO:  NEAR COAST OF JALISCO	19.500	-104.250	60	8.1	10	400
1932	6	18	MEXICO:  CENTRAL, COLIMA	19.452	-103.632	54	7.9	10	
1932	6	22	MEXICO:  CENTRAL	19.000	-104.500		6.9		
1932	8	14	MYANMAR; INDIA:  ASSAM	26.000	95.500	120	7.0		
1932	9	15	NEW ZEALAND:  GISBORNE, WAIROA	-39.000	177.500		6.8		
1932	9	26	GREECE: HIERISSOS-STRANTONION (CHALKIDIKI)	40.500	23.900	35	6.9	10	161
1932	9	29	GREECE:  CHALKIDIKI	40.500	23.800		6.2	11	
1932	11	2	PACIFIC OCEAN:  N	-32.000	-131.500		7.5		
1932	12	20	NEVADA:  CEDAR MOUNTAIN	38.700	-117.800		7.2	12	
1932	12	25	CHINA:  GANSU PROVINCE	39.700	96.700		7.6	10	275
1932			CHINA:  SICHUAN PROVINCE	31.800	102.200		5.0	7	
1933	2	23	CHILE	-20.000	-71.000	40	7.6		
1933	3	2	JAPAN:  SANRIKU	39.224	144.622	35	8.4		
1933	3	11	CALIFORNIA:  LONG BEACH	33.620	-117.970	16	6.3	9	120
1933	4	23	GREECE:  DODECANESE ISLANDS	36.800	27.200	16	6.4	10	
1933	5	21	EL SALVADOR:  SAN SALVADOR	12.000	-87.500	90	6.9		
1933	6	24	INDONESIA:  S SUMATERA	-5.500	104.800		7.5	9	
1933	8	25	CHINA:  SICHUAN PROVINCE	31.900	103.400		7.5	10	9300
1933	9	20	CHINA:  SICHUAN PROVINCE	29.500	102.500		5.0	6	200
1933	10	2	ECUADOR	-2.000	-81.000	33	6.9		
1933	11	3	CHILE	-22.000	-70.500	70	5.5	10	
1933	11	28	IRAN:  BAHABAD,ALIABAD,RAHIMABAD,KHAIRABAD	32.100	56.000	27	6.3		4
1934	1	12	CHINA:  YUNNAN PROVINCE	23.700	102.700		6.0	8	1
1934	1	15	NEPAL; INDIA:  BIHAR	26.773	86.762	35	8.0	11	10600
1934	1	20	CHINA:  NEI MONGOL:  WU-YUAN	41.000	108.800		6.3	8	
1934	2	14	PHILIPPINES:  LUZON	17.500	119.000	22	7.9		
1934	3	5	NEW ZEALAND:  NORTH ISLAND	-40.500	175.500	60	7.5		
1934	7	18	PANAMA-COSTA RICA	8.000	-82.500	60	7.7		
1934	7	18	SOLOMON ISLANDS:  SANTA CRUZ ISLANDS	-11.907	166.731	35	7.8		
1934	7	21	SOLOMON ISLANDS; NEW CALEDONIA	-11.139	165.503	35	7.1		
1934	8	11	TAIWAN:  YILAN	24.800	121.500		6.5		3
1934	11	30	MEXICO:  JALISCO	18.500	-105.500	5	7.0		
1934	12	4	CHILE:  IQUIQUE, PISAGUA, SAPIGA, NEGRERO	-19.500	-69.500	130	6.9		
1934	12	31	CALIFORNIA:  BAJA,IMPERIAL VALLEY	31.800	-115.500		7.1	10	
1935	1	4	TURKEY	40.500	27.500	7	6.2	10	5
1935	2	25	GREECE:  NEAPOLIS-ANOGNIA (CRETE)	35.800	25.000		6.7	8	
1935	3	5	IRAN:  ALBORZ	36.300	53.300		6.0		60
1935	4	11	IRAN:  KEVSUT, ALBORZ, SARI	36.300	53.500	14	6.3	9	690
1935	4	21	TAIWAN:  MIALOI	24.300	120.800		6.0	8	3276
1935	4	28	CHINA:  SICHUAN PROVINCE	29.400	102.300		6.0	8	2
1935	5	1	TURKEY:  KIGI	39.300	40.600		6.1		540
1935	5	4	TAIWAN:  XINZHU	24.800	120.800		6.0		
1935	5	30	PAKISTAN:  QUETTA	29.500	66.800	33	7.5	10	60000
1935	6	7	TAIWAN:  TAIZHONG	24.200	120.500		5.8		
1935	7	11	JAPAN:  HONSHU	35.000	138.000	10	6.3		9
1935	7	16	TAIWAN:  XIINZHU	24.600	120.800	30	6.5		2746
1935	9	11	RUSSIA:  KURIL ISLANDS	43.000	146.500	55	7.6		
1935	9	20	PAPUA NEW GUINEA:  N-CENTRAL	-3.824	141.416	30	7.8		
1935	10	19	MONTANA:  HELENA	46.600	-112.000		6.2	8	2
1935	10	31	MONTANA:  HELENA	46.600	-112.000		6.0	8	2
1935	11	25	INDONESIA:  CELEBES SEA	5.500	94.000		6.5		
1935	12	15	SOLOMON ISLANDS	-9.800	161.000	60	7.6		
1935	12	18	CHINA:  SICHUAN PROVINCE	28.700	103.600		6.0	8	100
1935	12	28	INDONESIA:  N SUMATERA:  BATU I,PADANG,SIBOLGA		98.250	33	7.9	8	
1936	1	9	COLOMBIA	1.100	-77.600		7.0		250
1936	2	7	CHINA:  GANSU PROVINCE	35.400	103.400		6.8	9	
1936	4	1	INDONESIA:  TALAUD ISLANDS	4.500	126.500	60	7.7	9	
1936	4	1	CHINA:  GUANGXI PROVINCE	22.500	109.400		6.8	9	
1936	4	26	CHINA:  SICHUAN PROVINCE	28.600	103.600		6.8	9	
1936	6	30	RUSSIA:  KOMANDORSKY ISLAND	55.000	165.000	20	7.2	10	
1936	6	30	IRAN:  ABIZ, SARBISHEH	33.000	60.000		6.2		12
1936	7	3	SOUTH KOREA	35.200	127.600		5.0		9
1936	7	13	CHILE:  TALTAL	-24.500	-70.000	60	7.3		1
1936	8	1	CHINA:  GANSU PROVINCE	34.200	105.700		6.0	8	115
1936	8	17	CHINA:  YUNNAN PROVINCE	26.600	103.000		5.5	7	30
1936	8	22	TAIWAN	22.300	120.800		7.2		10
1936	8	23	INDONESIA:  BANDA ACEH,LHOK SUKON,LHOKSEMAWE	6.100	94.700		7.3	8	9
1936	11	11	CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  S	39.500	74.200		5.5		
1936	11	13	RUSSIA:  NEAR KAMCHATKA	55.200	164.000		7.3	10	
1937	1	7	CHINA:  QINGHAI PROVINCE	35.500	97.600	60	7.5	10	
1937	2	10	ALGERIA:  GUELMA, LAPAINE	36.400	7.500		5.2	8	
1937	2	21	RUSSIA:  KURIL ISLANDS	44.500	149.400	45	7.6		
1937	4	16	FIJI ISLANDS	-21.500	-177.000	400	8.1		
1937	7	26	MEXICO:  CENTRAL, PUEBLA:  ESPERANZA, VERACRUZ	18.800	-97.500		7.7		34
1937	7	31	CHINA:  SHANDONG PROVINCE	35.400	115.100		7.0	9	390
1937	8	20	PHILIPPINES:  LUZON	14.500	121.500	60	7.5	8	1
1937	9	15	CHINA:  SHANXI PROVINCE	37.800	112.500		5.0	7	
1937	9	27	INDONESIA:  JAVA:  JOGYAKARTA:  KLUMPIT,PRAMBANAN	-9.400	110.200	70	7.2	9	1
1937	11	14	AFGHANISTAN:  HINDU KUSH	36.500	70.500	240	7.2	7	
1937	12	8	TAIWAN:  TAIDONG	22.900	121.200		7.0		
1937	12	23	MEXICO:  GUERRERO:  OMETEPEC	16.700	-98.500	60	7.5		4
1937	12	24	PERU:  HUANCABAMBA,OXAPAMPA,EL PROGRESO,SAN DAVID	-10.500	-76.500	10	6.2	10	15
1938	2	1	INDONESIA:  NEW GUINEA	-5.250	130.500	25	8.5		
1938	3	22		52.200	-131.900	16	6.3		
1938	4	19	TURKEY:  KIRSEHIR	39.400	33.800	33	6.7	10	224
1938	5	12	PAPUA NEW GUINEA	-6.000	147.800		7.5		
1938	5	14	CHINA:  YUNNAN PROVINCE	21.700	99.500		6.0	8	
1938	5	19	INDONESIA:  SULAWESI ISLAND	-1.000	120.000		7.6	9	
1938	5	28	E. HOKKAIDO ISLAND, JAPAN	43.600	144.300		6.1		
1938	6	10	JAPAN:  SW RYUKYU ISLANDS	25.208	125.115	35	7.6		
1938	8	10	ECUADOR:  ALANGASI,SANGOLQUI,TINGO-PICHINCHA	-.300	-78.400	10	6.3	10	
1938	11	5	JAPAN:  NEAR E COAST HONSHU	37.100	141.700	30	7.7		1
1938	11	5	JAPAN:  NEAR E COAST HONSHU	37.200	141.700	30	7.6		
1938	11	6	JAPAN:  OFF EAST COAST HONSHU	37.500	142.200	0	7.5		
1938	11	6	JAPAN:  NEAR E COAST HONSHU	37.000	141.700	0	7.1		
1938	11	10	ALASKA	55.480	-158.370	25	8.2	6	
1938	11	13	JAPAN:  SANRIKU	37.000	141.500	60	6.0		
1938	12	6	TAIWAN	22.900	121.500		7.0		
1939	1	2	TURKEY	36.300	30.700		5.3		
1939	1	25	CHILE:  CHILLAN	-36.250	-72.250	60	8.3	10	30000
1939	1	30	PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND	-7.080	155.386	35	7.7		5
1939	3	20	SEIKAIDO, JAPAN	32.300	132.000	20	6.6		
1939	4	18	CHILE:  NORTH CENTRAL	-27.000	-70.500	100	7.4		
1939	4	30	SOLOMON ISLANDS	-9.295	159.234	35	7.9		
1939	5	1	JAPAN:  HONSHU:  NW	40.100	139.500		7.0		27
1939	5	6	PHILIPPINES:  LUZON ISLAND, MINDOR ISLAND	13.500	121.250	110	6.5	5	
